id,rain_sum (mm)
1786,2.87701
1787,13.958328
1788,8.852302
1789,8.534068
1790,6.1592383
1791,2.3221757
1792,9.3141165
1793,12.929609
1794,15.404655
1795,12.174287
1796,2.4698093
1797,2.3533413
1798,8.284529
1799,7.448585
1800,1.9301243
1801,3.2453692
1802,2.2805576
1803,1.3030117
1804,2.7257574
1805,2.9429533
1806,8.4312725
1807,2.3288481
1808,5.8547325
1809,8.22674
1810,13.361718
1811,5.0160856
1812,8.480333
1813,16.602825
1814,1.3445508
1815,7.931951
1816,7.7425675
1817,17.936928
1818,11.476554
1819,16.370842
1820,9.723684
1821,9.438263
1822,9.742704
1823,1.183522
1824,7.9180636
1825,2.4301925
1826,2.7119021
1827,2.2157092
1828,6.2356277
1829,11.795931
1830,22.630032
1831,13.282954
1832,4.637002
1833,5.058783
1834,5.48066
1835,0.7536213
1836,3.215803
1837,4.245522
1838,5.4372444
1839,2.5299306
1840,10.92609
1841,1.0881991
1842,0.96739715
1843,1.4766494
1844,2.3529978
1845,2.977078
1846,6.5027475
1847,19.95544
1848,8.689626
1849,14.443547
1850,18.29486
1851,5.4238625
1852,4.625076
1853,0.66652226
1854,1.052551
1855,0.23678368
1856,4.018515
1857,1.8529845
1858,2.2167425
1859,6.790139
1860,3.2018092
1861,0.6571291
1862,1.3412876
1863,1.0388751
1864,2.6698897
1865,1.338954
1866,0.5663826
1867,3.0355365
1868,7.1258817
1869,15.65548
1870,3.9317026
1871,2.1160712
1872,0.67049813
1873,0.040260017
1874,0.0
1875,0.66503465
1876,0.6764728
1877,2.3981175
1878,4.9738903
1879,3.712153
1880,6.6335244
1881,9.001766
1882,1.9250622
1883,0.5338973
1884,0.0
1885,2.2908163
1886,5.7400546
1887,7.522484
1888,1.290647
1889,1.3543717
1890,1.0846574
1891,1.3292964
1892,3.5619597
1893,9.49842
1894,2.8074665
1895,2.128799
1896,1.6770056
1897,1.5527786
1898,0.737713
1899,2.830089
1900,1.091444
1901,2.3370285
1902,5.179711
1903,4.2841415
1904,18.822308
1905,11.387332
1906,7.613218
1907,5.551988
1908,3.2836246
1909,1.8923327
1910,1.7241111
1911,3.885212
1912,1.3638344
1913,0.9543784
1914,0.7595595
1915,1.6532458
1916,2.0448954
1917,6.011495
1918,6.523511
1919,1.3748043
1920,1.4233623
1921,1.404886
1922,1.4469017
1923,3.1230536
1924,1.9359484
1925,2.4915516
1926,3.5479362
1927,9.520042
1928,6.6911716
1929,11.048441
1930,10.113771
1931,8.062187
1932,6.5529413
1933,6.0853915
1934,4.4360266
1935,8.552829
1936,6.4011803
1937,12.336983
1938,9.81582
1939,8.846084
1940,22.891445
1941,6.521989
1942,6.9712696
1943,11.451359
1944,11.631687
1945,18.841213
1946,14.287553
1947,16.418255
1948,10.340299
1949,3.8044183
1950,7.2422457
1951,7.003963
1952,2.1928596
1953,0.9778032
1954,1.7067521
1955,1.4809448
1956,7.4141016
1957,5.356691
1958,3.0665722
1959,6.0846148
1960,6.6439095
1961,8.541642
1962,9.380172
1963,16.41526
1964,10.452813
1965,12.045939
1966,7.956631
1967,7.988969
1968,12.879359
1969,13.581052
1970,10.777474
1971,9.123276
1972,7.7346363
1973,14.687559
1974,4.8568716
1975,1.6044343
1976,0.8226359
1977,1.7894372
1978,6.788233
1979,12.746347
1980,2.75727
1981,9.940761
1982,3.834758
1983,9.378244
1984,3.7877843
1985,7.8288994
1986,11.370196
1987,5.7105765
1988,12.588533
1989,9.729626
1990,17.218044
1991,12.896735
1992,11.15938
1993,7.662804
1994,4.765006
1995,4.709356
1996,9.195641
1997,9.84329
1998,5.3646193
1999,3.6786103
2000,5.061297
2001,8.158409
2002,5.298341
2003,5.394703
2004,10.954768
2005,5.9237
2006,3.3415003
2007,2.2036667
2008,3.6418607
2009,3.3942437
2010,2.1826625
2011,5.122024
2012,1.6309012
2013,8.43808
2014,4.1916027
2015,4.2819014
2016,9.18626
2017,8.890796
2018,11.540599
2019,5.84131
2020,1.1497928
2021,3.0208035
2022,5.817356
2023,3.5327663
2024,14.980911
2025,19.070179
2026,11.243516
2027,19.287884
2028,8.340546
2029,7.1066437
2030,22.222958
2031,12.919963
2032,8.117149
2033,17.820919
2034,5.295727
2035,7.788433
2036,11.893799
2037,12.632185
2038,16.297045
2039,29.179718
2040,23.970291
2041,11.243704
2042,7.4788995
2043,2.102787
2044,2.688954
2045,5.815333
2046,1.8564059
2047,10.780214
2048,12.458803
2049,9.526862
2050,3.4356322
2051,13.506859
2052,10.587552
2053,6.9664593
2054,2.4624279
2055,1.0128495
2056,2.9433138
2057,35.440903
2058,7.711146
2059,2.475515
2060,4.882533
2061,2.3680658
2062,3.7322452
2063,0.69790065
2064,1.4476032
2065,10.722765
2066,3.138525
2067,15.502009
2068,10.619737
2069,7.477994
2070,12.998017
2071,1.242132
2072,1.1872498
2073,1.5619988
2074,2.9567182
2075,1.974517
2076,5.188564
2077,4.090144
2078,2.533904
2079,1.2058613
2080,5.0516334
2081,3.4566953
2082,0.92035216
2083,3.1503472
2084,4.107776
2085,6.8010716
2086,1.7864523
2087,4.739555
2088,12.399463
2089,2.0179129
2090,1.0186591
2091,5.560837
2092,8.769674
2093,4.1335654
2094,1.5720121
2095,5.706903
2096,8.452822
2097,2.1896868
2098,4.2815075
2099,14.15481
2100,4.144408
2101,4.6441183
2102,12.220466
2103,3.5729482
2104,4.8795705
2105,11.600222
2106,5.6680007
2107,8.545025
2108,3.1891778
2109,7.345208
2110,9.981862
2111,5.1958623
2112,7.647164
2113,7.4985256
2114,3.293208
2115,3.170058
2116,7.8170314
2117,7.355115
2118,3.5944216
2119,1.1797884
2120,3.4156964
2121,10.935988
2122,4.156725
2123,4.7930574
2124,5.951341
2125,8.49918
2126,5.566924
2127,3.9105458
2128,4.556961
2129,3.7695158
2130,3.8907933
2131,10.48592
2132,5.286211
2133,5.7189207
2134,3.8009195
2135,6.31904
2136,6.5483584
2137,5.6958666
2138,2.7184987
2139,3.29132
2140,12.993461
2141,9.380584
2142,6.7872944
2143,3.276251
2144,5.288577
2145,7.517623
2146,5.641763
2147,6.7099276
2148,5.3132844
2149,3.4943779
2150,2.9535599
2151,4.8428574
2152,7.1873136
2153,6.899778
2154,8.144489
2155,10.112455
2156,2.9294443
2157,2.6184413
2158,5.8721056
2159,4.191352
2160,5.5576324
2161,5.3957787
2162,2.0890222
2163,2.7961278
2164,7.3055162
2165,5.685175
2166,4.086418
2167,4.558089
2168,9.41489
2169,8.351624
2170,3.7573786
2171,4.472193
2172,3.3601568
2173,3.11531
2174,1.240737
2175,3.0893066
2176,15.773332
2177,5.422003
2178,6.6081543
2179,3.9302845
2180,9.313605
2181,4.565176
2182,4.377933
2183,3.129534
2184,5.468323
2185,11.0425625
2186,4.281742
2187,2.1855066
2188,2.1020281
2189,0.5972756
2190,0.42631584
2191,1.1227561
2192,5.592248
2193,4.5205135
2194,15.07575
2195,3.439597
2196,7.3868012
2197,10.020098
2198,3.9912977
2199,14.761731
2200,6.452927
2201,3.4948976
2202,2.6429913
2203,7.295653
2204,5.063921
2205,3.386391
2206,9.32191
2207,9.959493
2208,6.0850673
2209,2.8687282
2210,2.6352568
2211,4.048665
2212,3.135006
2213,1.5597979
2214,1.7912863
2215,2.8579388
2216,1.2550044
2217,5.2473407
2218,3.695997
2219,2.458998
2220,8.519456
2221,7.6214757
2222,8.26715
2223,1.6261375
2224,3.2215815
2225,6.3505197
2226,3.5619557
2227,3.4732122
2228,23.06662
2229,2.0519228
2230,3.5893812
2231,7.676875
2232,3.214446
2233,15.573997
2234,3.9525208
2235,6.8501086
2236,3.453745
2237,6.5881486
2238,6.899369
2239,2.6749368
2240,1.0682319
2241,3.7822804
2242,1.964301
2243,3.7516487
2244,5.322487
2245,2.4138808
2246,2.7511005
2247,7.7136683
2248,9.741219
2249,4.692028
2250,7.777801
2251,1.8309275
2252,2.26892
2253,2.045446
2254,2.4464657
2255,1.8431089
2256,2.1977735
2257,2.3542309
2258,7.350087
2259,3.264906
2260,3.3677325
2261,11.766234
2262,3.4785888
2263,1.4591155
2264,5.5247765
2265,4.48349
2266,2.04148
2267,5.9689984
2268,2.0513618
2269,12.558313
2270,6.061757
2271,2.6256185
2272,2.3381498
2273,3.2549996
2274,1.8011165
2275,9.568896
2276,1.7861532
2277,1.9482204
2278,2.2285905
2279,12.022633
2280,11.384201
2281,10.525613
2282,3.4379895
2283,8.405769
2284,7.2777
2285,12.271714
2286,8.3028555
2287,4.645165
2288,8.100529
2289,4.1279335
2290,2.4982877
2291,6.0642443
2292,5.714047
2293,6.6984696
2294,5.966365
2295,1.4549713
2296,1.7276858
2297,5.476245
2298,4.834795
2299,2.292036
2300,6.436852
2301,2.9246035
2302,1.224098
2303,0.5092389
2304,1.1315763
2305,1.0850806
2306,9.325026
2307,0.8895891
2308,0.90010643
2309,4.7147274
2310,1.2931556
2311,5.8468485
2312,1.7865192
2313,0.996693
2314,5.711815
2315,2.4564064
2316,3.3860936
2317,2.5464983
2318,5.215527
2319,6.7298045
2320,5.398627
2321,2.3159404
2322,10.517912
2323,6.44929
2324,6.088205
2325,18.820595
2326,1.8601501
2327,3.8490188
2328,2.058011
2329,4.489809
2330,3.0356812
2331,6.7190294
2332,6.6210537
2333,0.67333406
2334,3.5500786
2335,31.777134
2336,3.0144396
2337,2.3903084
2338,3.4490533
2339,3.6630845
2340,9.947652
2341,6.603398
2342,8.4953375
2343,3.1902769
2344,5.364451
2345,5.7654533
2346,2.7417796
2347,2.0401654
2348,5.608303
2349,7.1613865
2350,3.2530665
2351,0.9248247
2352,0.9380391
2353,2.8237894
2354,0.8882787
2355,1.3621266
2356,2.061348
2357,1.4875435
2358,7.2363706
2359,7.3560567
2360,5.331332
2361,9.000065
2362,12.310007
2363,6.312811
2364,2.0752997
2365,3.3000047
2366,5.791335
2367,3.193779
2368,2.0169277
2369,1.6017052
2370,2.380865
2371,3.893889
2372,6.4937973
2373,1.929079
2374,1.2401762
2375,1.5054142
2376,3.0732398
2377,1.9297135
2378,2.481797
2379,2.5006366
2380,1.4571568
2381,0.9793049
2382,1.3176022
2383,1.5460862
2384,5.947683
2385,2.141138
2386,2.9724824
2387,6.834507
2388,7.670625
2389,8.078938
2390,8.513354
2391,6.209211
2392,16.231121
2393,2.0142748
2394,3.6936414
2395,7.254161
2396,14.641205
2397,12.378614
2398,2.4591923
2399,3.0648506
2400,8.12602
2401,8.852085
2402,3.1515176
2403,9.811313
2404,2.180523
2405,6.0456347
2406,5.0839176
2407,2.9444866
2408,2.519953
2409,1.3865097
2410,1.6587765
2411,3.998477
2412,9.139763
2413,3.0268352
2414,1.5165484
2415,1.5094221
2416,7.5869956
2417,1.6992109
2418,1.44562
2419,1.5143946
2420,1.8763108
2421,4.6968465
2422,1.672078
2423,2.9540486
2424,2.9277868
2425,8.754135
2426,4.0744567
2427,13.0134535
2428,10.145686
2429,1.8577176
2430,6.5704207
2431,16.255787
2432,8.271079
2433,10.232363
2434,3.977403
2435,2.569987
2436,2.0634172
2437,2.6351616
2438,2.071392
2439,3.2301335
2440,3.941136
2441,6.8946524
2442,3.679702
2443,4.6545243
2444,7.919094
2445,1.6530099
2446,3.369813
2447,3.0596511
2448,3.0281549
2449,3.810378
2450,2.2596235
2451,1.4689375
2452,1.3783383
2453,1.3680828
2454,3.6813574
2455,6.665812
2456,2.6693408
2457,2.773552
2458,6.41048
2459,5.057146
2460,2.186152
2461,2.3558784
2462,4.2736344
2463,2.5082197
2464,4.973256
2465,2.9852173
2466,4.8045793
2467,5.3177867
2468,3.6497908
2469,4.08469
2470,9.263415
2471,2.116572
2472,1.6707232
2473,7.310631
2474,4.2515707
2475,1.7643965
2476,6.5287495
2477,6.4574165
2478,3.978315
2479,2.3376865
2480,6.1502557
2481,3.6389668
2482,6.956782
2483,5.629321
2484,7.7863665
2485,3.3645709
2486,5.5661116
2487,3.299499
2488,6.088397
2489,5.832835
2490,1.900018
2491,1.8793901
2492,1.9419931
2493,2.1611376
2494,11.516898
2495,7.2988772
2496,5.09461
2497,5.5247808
2498,4.322535
2499,5.2391815
2500,2.5840387
2501,2.5319116
2502,2.8179884
2503,2.2508063
2504,3.2731388
2505,1.4651899
2506,1.5733948
2507,1.5590254
2508,1.109065
2509,1.7931602
2510,2.62013
2511,1.3291343
2512,7.5081806
2513,6.4072213
2514,5.487556
2515,7.1189656
2516,5.3248324
2517,11.945591
2518,43.869236
2519,4.047724
2520,6.6696663
2521,9.525611
2522,8.782716
2523,10.482459
2524,16.8801
2525,8.139323
2526,9.046889
2527,5.414088
2528,3.575665
2529,3.5351465
2530,2.5213437
2531,2.9308581
2532,6.2707543
2533,9.454644
2534,8.193107
2535,3.282602
2536,2.0496292
2537,2.1509469
2538,0.6528789
2539,0.32674107
2540,1.2618308
2541,2.5345273
2542,3.4656587
2543,1.4262323
2544,3.4796114
2545,8.125447
2546,5.4068003
2547,3.6756577
2548,1.5670441
2549,3.1464667
2550,2.9326663
2551,1.0434163
2552,5.5636873
2553,14.917334
2554,3.5469267
2555,1.7599572
2556,1.9532748
2557,3.4147499
2558,3.430549
2559,18.19094
2560,5.9068913
2561,4.7678766
2562,12.161186
2563,6.2561264
2564,20.95705
2565,2.594875
2566,0.5912682
2567,1.2381328
2568,2.3417587
2569,1.6304291
2570,1.6256514
2571,1.2300757
2572,1.0404768
2573,0.61644685
2574,0.6748855
2575,0.54589623
2576,0.7443132
2577,1.2454834
2578,1.2672842
2579,1.514213
2580,5.644887
2581,8.085786
2582,2.204855
2583,19.289772
2584,14.393415
2585,15.73841
2586,2.9119215
2587,9.729305
2588,9.111804
2589,5.1670218
2590,23.783752
2591,7.6060166
2592,7.213335
2593,8.271082
2594,29.538513
2595,6.364556
2596,7.579029
2597,8.749706
2598,11.360989
2599,19.433807
2600,12.572426
2601,8.032089
2602,10.955259
2603,7.488008
2604,19.963074
2605,10.918943
2606,13.419645
2607,3.1209385
2608,5.677798
2609,4.319454
2610,13.289134
2611,14.319694
2612,9.895853
2613,9.841483
2614,9.483291
2615,11.840114
2616,5.763072
2617,11.542141
2618,6.151421
2619,10.873807
2620,4.1836486
2621,7.472443
2622,30.334854
2623,14.933261
2624,5.960417
2625,2.9443135
2626,8.599977
2627,12.829034
2628,9.439463
2629,15.061478
2630,8.473711
2631,6.0813837
2632,4.7286963
2633,8.700825
2634,19.869965
2635,15.317274
2636,2.6998024
2637,3.286087
2638,5.635572
2639,4.535322
2640,9.58023
2641,11.275983
2642,36.54879
2643,12.499899
2644,7.140872
2645,18.996246
2646,0.6970203
2647,3.9697602
2648,1.8001107
2649,1.5775309
2650,0.0
2651,0.40379745
2652,1.3206077
2653,1.5010067
2654,18.587376
2655,41.22134
2656,33.23351
2657,21.186031
2658,18.069138
2659,17.220478
2660,13.722996
2661,11.262341
2662,0.67106235
2663,6.6052237
2664,11.803255
2665,6.4354153
2666,1.5404015
2667,0.5841487
2668,1.1690924
2669,0.54641265
2670,0.10514188
2671,1.157088
2672,9.805808
2673,4.8174825
2674,2.2136765
2675,0.60115916
2676,4.0097837
2677,4.5802646
2678,9.031774
2679,10.968225
2680,13.75337
2681,4.2768917
2682,3.515729
2683,2.1892824
2684,2.0425692
2685,2.5436587
2686,1.5289583
2687,1.7438755
2688,1.624072
2689,1.975095
2690,4.2022715
2691,8.821015
2692,4.142113
2693,11.603892
2694,3.6425066
2695,3.734937
2696,5.8094506
2697,2.8660607
2698,3.7357438
2699,2.9030833
2700,5.9909577
2701,9.818481
2702,9.959316
2703,7.006182
2704,3.1220393
2705,4.2503366
2706,5.200882
2707,1.3672624
2708,1.5442457
2709,4.574906
2710,9.232673
2711,11.071708
2712,23.948547
2713,32.50851
2714,10.628576
2715,3.618757
2716,4.501813
2717,3.4015641
2718,1.46851
2719,9.412763
2720,16.862316
2721,7.3494763
2722,3.3713338
2723,8.890034
2724,7.314661
2725,0.72737247
2726,1.5519309
2727,3.6650717
2728,3.0557253
2729,7.356425
2730,7.033253
2731,3.7999825
2732,4.097237
2733,2.8752775
2734,3.9040213
2735,3.8253102
2736,8.673066
2737,9.648299
2738,3.888245
2739,1.436388
2740,1.4400864
2741,0.7480618
2742,0.5793525
2743,0.7385111
2744,1.3963035
2745,1.1758802
2746,2.5036366
2747,19.963581
2748,4.911023
2749,11.843639
2750,14.135096
2751,6.1022325
2752,4.642784
2753,6.190261
2754,1.0392807
2755,1.6986147
2756,3.5297437
2757,3.541416
2758,1.8034046
2759,1.6530149
2760,2.8916037
2761,2.804254
2762,1.7608113
2763,4.70964
2764,10.114355
2765,3.2014813
2766,5.34271
2767,6.7577147
2768,1.75862
2769,2.528369
2770,5.659044
2771,2.2515368
2772,1.455135
2773,2.240707
2774,3.9243245
2775,3.2146184
2776,10.574336
2777,6.4561915
2778,6.3600674
2779,18.321651
2780,10.859883
2781,6.5655103
2782,3.986967
2783,5.555551
2784,15.198043
2785,5.6841574
2786,2.397842
2787,2.5107505
2788,2.1406574
2789,6.047594
2790,4.44329
2791,2.6491313
2792,2.7476513
2793,1.984106
2794,1.2206067
2795,1.0164421
2796,0.9177067
2797,1.8312637
2798,4.708352
2799,1.8003563
2800,0.5898266
2801,0.5523897
2802,1.6500695
2803,1.3231199
2804,1.3435676
2805,5.354484
2806,4.6582913
2807,3.5010307
2808,3.6231017
2809,7.9276705
2810,9.540408
2811,4.405139
2812,2.3730507
2813,3.1799624
2814,13.705959
2815,2.7539115
2816,9.138524
2817,1.3134542
2818,3.8125472
2819,10.947281
2820,9.307308
2821,2.2091317
2822,4.22381
2823,6.1564283
2824,2.021657
2825,15.7483425
2826,5.878337
2827,9.004233
2828,5.1378136
2829,2.6502838
2830,5.11636
2831,4.5937476
2832,7.7691183
2833,3.9292748
2834,2.6457605
2835,2.594151
2836,4.5580177
2837,8.777424
2838,3.270886
2839,3.2943146
2840,1.1694852
2841,2.5416374
2842,2.3376842
2843,2.4631839
2844,2.1806042
2845,5.629174
2846,1.7272006
2847,1.2930853
2848,1.3196559
2849,1.5045729
2850,3.0915813
2851,1.8259438
2852,6.6415143
2853,1.8679937
2854,2.4245477
2855,7.5364428
2856,6.3993406
2857,9.566133
2858,6.8508854
2859,7.6648846
2860,12.670786
2861,9.750733
2862,11.496337
2863,4.216813
2864,6.84815
2865,10.448046
2866,9.996739
2867,3.1726687
2868,2.1326494
2869,2.3345304
2870,2.3138723
2871,2.2313838
2872,0.6897902
2873,1.01543
2874,0.7047163
2875,1.678016
2876,1.708918
2877,2.0477521
2878,1.835071
2879,6.395283
2880,2.1167586
2881,2.248723
2882,2.3287764
2883,3.1076407
2884,1.8178504
2885,3.9724295
2886,4.8035946
2887,6.632278
2888,4.3447437
2889,12.171955
2890,10.022834
2891,7.7980137
2892,6.5703173
2893,3.3843772
2894,11.210944
2895,4.6971602
2896,5.953064
2897,3.961387
2898,5.159364
2899,5.2783756
2900,1.9476178
2901,2.14809
2902,2.3566427
2903,3.5534384
2904,1.0218807
2905,4.340496
2906,2.131238
2907,1.8558946
2908,2.5941908
2909,3.0404203
2910,2.1308432
2911,3.8966186
2912,2.7501583
2913,3.488237
2914,3.0936627
2915,5.586491
2916,2.4949248
2917,3.8516314
2918,3.6234467
2919,2.7185087
2920,3.7142203
2921,6.4382567
2922,7.4272423
2923,6.089369
2924,3.4325418
2925,5.471294
2926,9.471726
2927,12.997738
2928,10.414827
2929,14.664532
2930,12.766935
2931,3.9470487
2932,6.907333
2933,4.544535
2934,11.042423
2935,8.1637
2936,14.528758
2937,3.5660632
2938,4.1765113
2939,6.805444
2940,7.857212
2941,11.291261
2942,7.2170744
2943,6.234524
2944,9.894617
2945,5.2769437
2946,12.04923
2947,12.580373
2948,22.756374
2949,12.467171
2950,15.55175
2951,17.453144
2952,13.288136
2953,15.912891
2954,12.609278
2955,24.347458
2956,11.19051
2957,6.9765325
2958,11.524848
2959,7.795383
2960,9.633344
2961,9.691632
2962,42.527184
2963,33.099033
2964,24.275093
2965,9.202914
2966,29.444366
2967,12.787817
2968,15.150783
2969,11.193
2970,6.7099686
2971,2.2916546
2972,1.2596884
2973,0.979376
2974,3.2095573
2975,12.288968
2976,5.8959565
2977,4.785757
2978,3.5519636
2979,5.8577127
2980,7.4147477
2981,8.997267
2982,4.428696
2983,25.466587
2984,8.265787
2985,9.875705
2986,15.115241
2987,9.041347
2988,8.553409
2989,19.798218
2990,20.700085
2991,14.839065
2992,18.98108
2993,27.486572
2994,37.722015
2995,13.595621
2996,5.391643
2997,4.4454336
2998,27.914482
2999,18.477451
3000,14.23723
3001,17.286392
3002,9.394361
3003,3.160092
3004,2.1285496
3005,2.6815767
3006,1.7846262
3007,0.99470526
3008,3.4485335
3009,6.241609
3010,7.999924
3011,8.135459
3012,10.790159
3013,7.3963413
3014,9.898064
3015,8.547698
3016,13.163269
3017,12.352363
3018,13.686819
3019,9.842051
3020,6.736845
3021,12.124139
3022,8.662472
3023,3.7146854
3024,7.320199
3025,7.6751595
3026,6.8976536
3027,9.88252
3028,8.058914
3029,8.075129
3030,8.540178
3031,5.4198036
3032,3.5169363
3033,5.554215
3034,5.377087
3035,3.0144393
3036,4.893373
3037,6.057335
3038,3.712372
3039,2.6631634
3040,4.345358
3041,6.200753
3042,8.409487
3043,2.5374408
3044,6.1401978
3045,7.770655
3046,8.638909
3047,15.3460045
3048,6.8129373
3049,1.9817485
3050,2.4125476
3051,2.24258
3052,7.61607
3053,8.165591
3054,9.65136
3055,17.094368
3056,9.500865
3057,11.961389
3058,1.9411753
3059,2.5947716
3060,2.2500489
3061,1.647943
3062,1.8899465
3063,2.8263047
3064,1.2642089
3065,1.6345114
3066,2.2770855
3067,1.9598457
3068,1.4702773
3069,0.87466276
3070,0.8204402
3071,0.9192504
3072,1.960114
3073,8.162527
3074,7.58327
3075,7.9363008
3076,15.573792
3077,9.786248
3078,8.04309
3079,8.52105
3080,12.374966
3081,7.061319
3082,8.745718
3083,8.834457
3084,11.663498
3085,7.8338614
3086,12.646114
3087,13.610613
3088,11.442332
3089,11.5879755
3090,14.096216
3091,11.088648
3092,11.839676
3093,5.5164714
3094,13.956106
3095,15.3595295
3096,4.3385687
3097,2.3532143
3098,2.8244264
3099,4.0874157
3100,6.4580264
3101,12.031971
3102,4.7162642
3103,6.6997156
3104,7.5309486
3105,10.924967
3106,8.966601
3107,7.024814
3108,9.819167
3109,7.79468
3110,7.942201
3111,8.501827
3112,15.360585
3113,5.0877314
3114,3.0940366
3115,2.7904398
3116,7.9752364
3117,8.545358
3118,7.096628
3119,7.7475953
3120,7.0655007
3121,7.520517
3122,7.21541
3123,8.021406
3124,20.984001
3125,6.7039933
3126,11.549816
3127,6.4759703
3128,7.912941
3129,7.63819
3130,9.189829
3131,14.040845
3132,20.115932
3133,18.9906
3134,6.1397767
3135,4.7196927
3136,5.899655
3137,5.2411385
3138,5.1419473
3139,4.936398
3140,4.62499
3141,3.4003444
3142,3.0821218
3143,2.61011
3144,4.8833623
3145,12.42914
3146,13.483193
3147,20.365005
3148,10.986085
3149,9.560607
3150,6.4517684
3151,4.5973687
3152,7.1871314
3153,13.177212
3154,3.1193273
3155,4.345086
3156,5.3433986
3157,3.2242873
3158,3.492125
3159,3.4323843
3160,6.271168
3161,9.10262
3162,4.7937775
3163,5.557198
3164,5.670701
3165,6.417826
3166,8.494372
3167,10.5053
3168,8.962642
3169,3.9880438
3170,4.145413
3171,7.11187
3172,5.887392
3173,7.193242
3174,5.8610687
3175,4.0317817
3176,6.3577166
3177,9.044356
3178,7.26444
3179,4.7759933
3180,4.9242654
3181,11.383147
3182,14.6918955
3183,5.8423643
3184,6.479377
3185,4.4145317
3186,6.9852614
3187,8.653564
3188,8.185386
3189,2.3488333
3190,2.3166232
3191,3.165567
3192,5.179627
3193,3.6720011
3194,8.02471
3195,6.608522
3196,7.764897
3197,11.865768
3198,8.688068
3199,8.661386
3200,8.296261
3201,8.533613
3202,3.48761
3203,9.880126
3204,11.14006
3205,12.305329
3206,12.016091
3207,7.6710405
3208,7.206431
3209,4.0787983
3210,3.7696462
3211,6.5613194
3212,9.948722
3213,14.935817
3214,3.6216853
3215,2.6695354
3216,4.050431
3217,2.9660974
3218,2.3334641
3219,3.2806947
3220,5.2226963
3221,4.6098585
3222,3.3399458
3223,2.3054519
3224,2.6436498
3225,4.7820706
3226,5.8458543
3227,7.4175487
3228,5.7415266
3229,5.081403
3230,9.162692
3231,7.9119577
3232,6.8235264
3233,8.030607
3234,8.899536
3235,8.829326
3236,7.813757
3237,10.797411
3238,5.9111524
3239,6.667544
3240,6.556013
3241,5.4211392
3242,8.452351
3243,9.061709
3244,8.958244
3245,12.311264
3246,8.157759
3247,6.8584995
3248,8.069624
3249,5.1248856
3250,4.087514
3251,6.447869
3252,6.399296
3253,5.898485
3254,5.5231957
3255,7.4777784
3256,7.3653703
3257,12.441334
3258,11.354564
3259,4.7734957
3260,11.174596
3261,13.024615
3262,11.806797
3263,9.883496
3264,7.402799
3265,3.1511583
3266,4.380806
3267,2.7524357
3268,3.0757523
3269,4.8234806
3270,8.131508
3271,13.337538
3272,2.7874212
3273,3.3014863
3274,7.5946126
3275,7.1577497
3276,6.269899
3277,6.0170517
3278,7.804206
3279,8.515561
3280,10.53077
3281,4.0292606
3282,3.0730214
3283,1.9240633
3284,2.4540882
3285,2.5543694
3286,6.250783
3287,7.8961096
3288,6.607769
3289,4.268058
3290,5.1687
3291,8.15485
3292,5.0111322
3293,5.0421305
3294,6.8322287
3295,8.083555
3296,7.274471
3297,11.241537
3298,7.5568757
3299,8.807673
3300,6.5951686
3301,6.8881526
3302,9.071553
3303,7.272931
3304,4.712101
3305,8.550315
3306,9.474183
3307,14.58
3308,12.390898
3309,2.4834688
3310,4.1395082
3311,7.0154314
3312,5.8781643
3313,4.5372972
3314,3.0537314
3315,1.9629664
3316,2.9030216
3317,2.092917
3318,5.0739822
3319,3.4243176
3320,3.8413334
3321,1.9482068
3322,2.345478
3323,3.7078211
3324,2.7171676
3325,3.4588573
3326,6.533472
3327,8.450192
3328,7.5814366
3329,3.9554007
3330,2.8602533
3331,2.5276027
3332,3.1595259
3333,3.1192374
3334,1.1027081
3335,3.03247
3336,7.415418
3337,8.326611
3338,10.409004
3339,8.466058
3340,10.422808
3341,4.252528
3342,5.5872784
3343,3.5173326
3344,2.7056265
3345,8.987593
3346,11.839703
3347,8.3285675
3348,5.8765583
3349,2.6455197
3350,2.5948257
3351,3.8595953
3352,1.7938473
3353,2.5837696
3354,2.0377648
3355,2.6368227
3356,2.2095149
3357,3.6745098
3358,5.206946
3359,3.96341
3360,4.054439
3361,4.5727243
3362,6.723697
3363,5.640717
3364,9.946563
3365,9.715991
3366,11.628144
3367,8.12385
3368,17.786388
3369,10.328522
3370,5.792533
3371,10.21364
3372,11.993674
3373,6.433953
3374,10.608178
3375,8.74086
3376,4.3025293
3377,2.7318003
3378,2.488274
3379,1.9284334
3380,2.4237516
3381,2.4487271
3382,2.3259404
3383,4.9621563
3384,8.966182
3385,5.0811305
3386,7.079954
3387,6.4970174
3388,6.0786743
3389,7.0753775
3390,3.2917898
3391,7.9067373
3392,7.9238515
3393,10.285655
3394,6.05713
3395,7.552053
3396,6.6259794
3397,4.4414434
3398,7.328501
3399,12.123973
3400,4.7621565
3401,12.683853
3402,11.952337
3403,12.907523
3404,11.21126
3405,9.949102
3406,12.709495
3407,9.463185
3408,9.703661
3409,8.1507435
3410,7.027948
3411,2.954641
3412,2.048333
3413,5.2218575
3414,4.0747747
3415,7.5841923
3416,10.988607
3417,10.653004
3418,2.6797936
3419,2.8651574
3420,2.3223066
3421,3.2361953
3422,7.677878
3423,12.595599
3424,9.932827
3425,10.651853
3426,14.070482
3427,10.52078
3428,12.500922
3429,16.76519
3430,12.744927
3431,10.09636
3432,12.730115
3433,17.127625
3434,3.519669
